passenger_id,restaurant_name,date,meal_type,meal_time
a9506ad9-f726-4ef6-b003-a7cc65d8ce21,The Ritz,1912-04-12,vegetarian,lunch
a9506ad9-f726-4ef6-b003-a7cc65d8ce21,Café Parisien,1912-04-12,meat,dinner
a9506ad9-f726-4ef6-b003-a7cc65d8ce21,Verandah Cafe,1912-04-13,poultry,breakfast
a9506ad9-f726-4ef6-b003-a7cc65d8ce21,Verandah Cafe,1912-04-13,meat,lunch
a9506ad9-f726-4ef6-b003-a7cc65d8ce21,First-Class Dining Saloon,1912-04-14,poultry,lunch
a9506ad9-f726-4ef6-b003-a7cc65d8ce21,Verandah Cafe,1912-04-14,meat,dinner
c22c75f8-75f5-4948-8df4-a34789aed952,Third-Class Dining Room,1912-04-10,fish,breakfast
c22c75f8-75f5-4948-8df4-a34789aed952,Third-Class Dining Room,1912-04-12,meat,dinner
621c36c5-8c82-4845-be0e-8696c19113f5,Verandah Cafe,1912-04-10,meat,breakfast
621c36c5-8c82-4845-be0e-8696c19113f5,First-Class Dining Saloon,1912-04-10,vegetarian,lunch
621c36c5-8c82-4845-be0e-8696c19113f5,Verandah Cafe,1912-04-10,meat,dinner
621c36c5-8c82-4845-be0e-8696c19113f5,First-Class Dining Saloon,1912-04-11,meat,breakfast
621c36c5-8c82-4845-be0e-8696c19113f5,The Ritz,1912-04-11,meat,lunch
621c36c5-8c82-4845-be0e-8696c19113f5,The Ritz,1912-04-11,meat,dinner
621c36c5-8c82-4845-be0e-8696c19113f5,Café Parisien,1912-04-12,meat,breakfast
621c36c5-8c82-4845-be0e-8696c19113f5,Verandah Cafe,1912-04-12,meat,lunch
621c36c5-8c82-4845-be0e-8696c19113f5,The Ritz,1912-04-12,fish,dinner
621c36c5-8c82-4845-be0e-8696c19113f5,Café Parisien,1912-04-13,vegetarian,breakfast
621c36c5-8c82-4845-be0e-8696c19113f5,First-Class Dining Saloon,1912-04-13,poultry,dinner
621c36c5-8c82-4845-be0e-8696c19113f5,First-Class Dining Saloon,1912-04-14,fish,breakfast
621c36c5-8c82-4845-be0e-8696c19113f5,Café Parisien,1912-04-14,vegetarian,lunch
287911f6-cba8-4efd-aa4c-f8ef77985e8c,Verandah Cafe,1912-04-10,fish,breakfast
287911f6-cba8-4efd-aa4c-f8ef77985e8c,Café Parisien,1912-04-10,meat,lunch
287911f6-cba8-4efd-aa4c-f8ef77985e8c,The Ritz,1912-04-10,poultry,dinner
287911f6-cba8-4efd-aa4c-f8ef77985e8c,Verandah Cafe,1912-04-11,poultry,breakfast
287911f6-cba8-4efd-aa4c-f8ef77985e8c,Café Parisien,1912-04-11,meat,lunch
287911f6-cba8-4efd-aa4c-f8ef77985e8c,First-Class Dining Saloon,1912-04-11,vegetarian,dinner
287911f6-cba8-4efd-aa4c-f8ef77985e8c,Café Parisien,1912-04-12,meat,dinner
287911f6-cba8-4efd-aa4c-f8ef77985e8c,The Ritz,1912-04-13,fish,breakfast
287911f6-cba8-4efd-aa4c-f8ef77985e8c,First-Class Dining Saloon,1912-04-13,poultry,lunch
287911f6-cba8-4efd-aa4c-f8ef77985e8c,The Ritz,1912-04-13,meat,dinner
287911f6-cba8-4efd-aa4c-f8ef77985e8c,Verandah Cafe,1912-04-14,meat,breakfast
287911f6-cba8-4efd-aa4c-f8ef77985e8c,Café Parisien,1912-04-14,fish,dinner
30298e7a-d56c-4b23-93de-bdde5a26cffd,Verandah Cafe,1912-04-10,fish,breakfast
30298e7a-d56c-4b23-93de-bdde5a26cffd,Café Parisien,1912-04-10,vegetarian,dinner
30298e7a-d56c-4b23-93de-bdde5a26cffd,Café Parisien,1912-04-11,fish,breakfast
30298e7a-d56c-4b23-93de-bdde5a26cffd,Café Parisien,1912-04-11,vegetarian,lunch
30298e7a-d56c-4b23-93de-bdde5a26cffd,Café Parisien,1912-04-11,poultry,dinner
30298e7a-d56c-4b23-93de-bdde5a26cffd,Verandah Cafe,1912-04-12,fish,breakfast
30298e7a-d56c-4b23-93de-bdde5a26cffd,Verandah Cafe,1912-04-12,poultry,dinner
30298e7a-d56c-4b23-93de-bdde5a26cffd,Café Parisien,1912-04-13,vegetarian,breakfast
30298e7a-d56c-4b23-93de-bdde5a26cffd,The Ritz,1912-04-13,fish,lunch
30298e7a-d56c-4b23-93de-bdde5a26cffd,The Ritz,1912-04-13,fish,dinner
30298e7a-d56c-4b23-93de-bdde5a26cffd,The Ritz,1912-04-14,fish,breakfast
30298e7a-d56c-4b23-93de-bdde5a26cffd,Verandah Cafe,1912-04-14,meat,dinner
0664a8c6-6bc4-47df-a22e-a02c6217cc66,Third-Class Dining Room,1912-04-13,vegetarian,breakfast
0664a8c6-6bc4-47df-a22e-a02c6217cc66,Third-Class Dining Room,1912-04-13,meat,dinner
0664a8c6-6bc4-47df-a22e-a02c6217cc66,Third-Class Dining Room,1912-04-14,poultry,breakfast
97b9c5b4-9ce4-4b33-9288-054c38f7f642,Third-Class Dining Room,1912-04-13,fish,lunch
ac65b887-0861-4904-9fc5-7f8852c0f35a,Third-Class Dining Room,1912-04-14,poultry,lunch
57ef76f0-c607-4c5d-b905-161938dea70d,Third-Class Dining Room,1912-04-14,poultry,breakfast
cba2ce18-3e49-499b-a674-03d0918433a6,Second-Class Dining Saloon,1912-04-10,vegetarian,breakfast
cba2ce18-3e49-499b-a674-03d0918433a6,Second-Class Dining Saloon,1912-04-10,meat,dinner
cba2ce18-3e49-499b-a674-03d0918433a6,Second-Class Dining Saloon,1912-04-11,poultry,breakfast
cba2ce18-3e49-499b-a674-03d0918433a6,Second-Class Dining Saloon,1912-04-11,poultry,lunch
cba2ce18-3e49-499b-a674-03d0918433a6,Second-Class Dining Saloon,1912-04-11,poultry,dinner
cba2ce18-3e49-499b-a674-03d0918433a6,Second-Class Dining Saloon,1912-04-13,meat,lunch
cba2ce18-3e49-499b-a674-03d0918433a6,Second-Class Dining Saloon,1912-04-14,fish,breakfast
cba2ce18-3e49-499b-a674-03d0918433a6,Second-Class Dining Saloon,1912-04-14,meat,dinner
cb70d308-56f5-418b-b9a4-e73202d4573e,Third-Class Dining Room,1912-04-13,poultry,breakfast
a5562846-6e7c-4ef3-91ea-5c464112ea0e,Second-Class Dining Saloon,1912-04-11,vegetarian,lunch
a5562846-6e7c-4ef3-91ea-5c464112ea0e,Second-Class Dining Saloon,1912-04-11,poultry,dinner
a5562846-6e7c-4ef3-91ea-5c464112ea0e,Second-Class Dining Saloon,1912-04-12,poultry,breakfast
a5562846-6e7c-4ef3-91ea-5c464112ea0e,Second-Class Dining Saloon,1912-04-12,vegetarian,lunch
a5562846-6e7c-4ef3-91ea-5c464112ea0e,Second-Class Dining Saloon,1912-04-14,poultry,breakfast
a5562846-6e7c-4ef3-91ea-5c464112ea0e,Second-Class Dining Saloon,1912-04-14,fish,lunch
53075cd6-e355-49e6-ab17-48d616ad939a,Third-Class Dining Room,1912-04-10,meat,breakfast
53075cd6-e355-49e6-ab17-48d616ad939a,Third-Class Dining Room,1912-04-14,fish,breakfast
53075cd6-e355-49e6-ab17-48d616ad939a,Third-Class Dining Room,1912-04-14,vegetarian,lunch
56665f93-461b-46d5-a351-b31b8a19f4fa,Third-Class Dining Room,1912-04-14,vegetarian,lunch
90ed7ba4-c609-4218-9bdc-ef5bd3cdb062,Third-Class Dining Room,1912-04-10,fish,lunch
90ed7ba4-c609-4218-9bdc-ef5bd3cdb062,Third-Class Dining Room,1912-04-12,vegetarian,breakfast
90ed7ba4-c609-4218-9bdc-ef5bd3cdb062,Third-Class Dining Room,1912-04-13,poultry,lunch
cf0ddc76-6d47-44f2-bffb-c42bf11ba71d,Verandah Cafe,1912-04-10,poultry,breakfast
cf0ddc76-6d47-44f2-bffb-c42bf11ba71d,The Ritz,1912-04-10,poultry,lunch
cf0ddc76-6d47-44f2-bffb-c42bf11ba71d,Café Parisien,1912-04-10,fish,dinner
cf0ddc76-6d47-44f2-bffb-c42bf11ba71d,Café Parisien,1912-04-11,vegetarian,breakfast
cf0ddc76-6d47-44f2-bffb-c42bf11ba71d,The Ritz,1912-04-11,fish,lunch
cf0ddc76-6d47-44f2-bffb-c42bf11ba71d,First-Class Dining Saloon,1912-04-11,fish,dinner
cf0ddc76-6d47-44f2-bffb-c42bf11ba71d,Café Parisien,1912-04-12,poultry,breakfast
cf0ddc76-6d47-44f2-bffb-c42bf11ba71d,Café Parisien,1912-04-12,meat,lunch
cf0ddc76-6d47-44f2-bffb-c42bf11ba71d,Café Parisien,1912-04-12,poultry,dinner
cf0ddc76-6d47-44f2-bffb-c42bf11ba71d,First-Class Dining Saloon,1912-04-13,fish,breakfast
cf0ddc76-6d47-44f2-bffb-c42bf11ba71d,First-Class Dining Saloon,1912-04-13,vegetarian,lunch
cf0ddc76-6d47-44f2-bffb-c42bf11ba71d,Café Parisien,1912-04-13,fish,dinner
cf0ddc76-6d47-44f2-bffb-c42bf11ba71d,Café Parisien,1912-04-14,poultry,breakfast
cf0ddc76-6d47-44f2-bffb-c42bf11ba71d,Verandah Cafe,1912-04-14,fish,lunch
cf0ddc76-6d47-44f2-bffb-c42bf11ba71d,First-Class Dining Saloon,1912-04-14,fish,dinner
7467b866-6816-4c75-8d83-d636b53b565e,Third-Class Dining Room,1912-04-10,vegetarian,breakfast
35df9821-b4a0-4fe9-b08e-1a5452eb931b,Verandah Cafe,1912-04-10,fish,breakfast
35df9821-b4a0-4fe9-b08e-1a5452eb931b,First-Class Dining Saloon,1912-04-10,meat,lunch
35df9821-b4a0-4fe9-b08e-1a5452eb931b,Café Parisien,1912-04-10,meat,dinner
35df9821-b4a0-4fe9-b08e-1a5452eb931b,Café Parisien,1912-04-11,meat,breakfast
35df9821-b4a0-4fe9-b08e-1a5452eb931b,Verandah Cafe,1912-04-11,poultry,lunch
35df9821-b4a0-4fe9-b08e-1a5452eb931b,The Ritz,1912-04-11,poultry,dinner
35df9821-b4a0-4fe9-b08e-1a5452eb931b,Verandah Cafe,1912-04-12,fish,breakfast
35df9821-b4a0-4fe9-b08e-1a5452eb931b,First-Class Dining Saloon,1912-04-12,vegetarian,lunch
35df9821-b4a0-4fe9-b08e-1a5452eb931b,The Ritz,1912-04-12,vegetarian,dinner
35df9821-b4a0-4fe9-b08e-1a5452eb931b,Verandah Cafe,1912-04-13,meat,breakfast
35df9821-b4a0-4fe9-b08e-1a5452eb931b,Verandah Cafe,1912-04-13,poultry,lunch
35df9821-b4a0-4fe9-b08e-1a5452eb931b,The Ritz,1912-04-13,meat,dinner
35df9821-b4a0-4fe9-b08e-1a5452eb931b,Café Parisien,1912-04-14,poultry,breakfast
35df9821-b4a0-4fe9-b08e-1a5452eb931b,The Ritz,1912-04-14,fish,lunch
35df9821-b4a0-4fe9-b08e-1a5452eb931b,Verandah Cafe,1912-04-14,vegetarian,dinner
1168da5b-4698-41fd-a2a4-85d9358e9623,The Ritz,1912-04-10,vegetarian,lunch
1168da5b-4698-41fd-a2a4-85d9358e9623,First-Class Dining Saloon,1912-04-11,vegetarian,breakfast
1168da5b-4698-41fd-a2a4-85d9358e9623,The Ritz,1912-04-11,meat,dinner
1168da5b-4698-41fd-a2a4-85d9358e9623,The Ritz,1912-04-12,vegetarian,lunch
1168da5b-4698-41fd-a2a4-85d9358e9623,The Ritz,1912-04-13,meat,breakfast
1168da5b-4698-41fd-a2a4-85d9358e9623,Verandah Cafe,1912-04-13,meat,lunch
1168da5b-4698-41fd-a2a4-85d9358e9623,Verandah Cafe,1912-04-13,fish,dinner
1168da5b-4698-41fd-a2a4-85d9358e9623,First-Class Dining Saloon,1912-04-14,fish,breakfast
1168da5b-4698-41fd-a2a4-85d9358e9623,The Ritz,1912-04-14,meat,dinner
58181463-d868-4c40-a3fd-58791d1de548,Third-Class Dining Room,1912-04-10,poultry,dinner
58181463-d868-4c40-a3fd-58791d1de548,Third-Class Dining Room,1912-04-11,fish,breakfast
d2fe04b8-1dbe-4273-8fe5-8ad45e35bec6,Third-Class Dining Room,1912-04-10,fish,dinner
d2fe04b8-1dbe-4273-8fe5-8ad45e35bec6,Third-Class Dining Room,1912-04-14,meat,breakfast
180a8354-d310-4147-8931-0703e958026d,Third-Class Dining Room,1912-04-13,poultry,lunch
1df6e844-f343-44f6-932e-e3e3b66b4995,Third-Class Dining Room,1912-04-10,fish,lunch
1df6e844-f343-44f6-932e-e3e3b66b4995,Third-Class Dining Room,1912-04-12,meat,breakfast
1df6e844-f343-44f6-932e-e3e3b66b4995,Third-Class Dining Room,1912-04-14,meat,lunch
6bae5d2c-8e9e-4b19-9992-3ee0713805fd,Third-Class Dining Room,1912-04-11,meat,lunch
6bae5d2c-8e9e-4b19-9992-3ee0713805fd,Third-Class Dining Room,1912-04-14,vegetarian,breakfast
a3323ee0-cace-4ca3-8481-bf4a447a4da2,Verandah Cafe,1912-04-10,meat,breakfast
a3323ee0-cace-4ca3-8481-bf4a447a4da2,Café Parisien,1912-04-10,vegetarian,dinner
a3323ee0-cace-4ca3-8481-bf4a447a4da2,Verandah Cafe,1912-04-11,fish,breakfast
a3323ee0-cace-4ca3-8481-bf4a447a4da2,First-Class Dining Saloon,1912-04-11,fish,lunch
a3323ee0-cace-4ca3-8481-bf4a447a4da2,The Ritz,1912-04-11,vegetarian,dinner
a3323ee0-cace-4ca3-8481-bf4a447a4da2,The Ritz,1912-04-12,meat,breakfast
a3323ee0-cace-4ca3-8481-bf4a447a4da2,Verandah Cafe,1912-04-12,vegetarian,lunch
a3323ee0-cace-4ca3-8481-bf4a447a4da2,The Ritz,1912-04-12,fish,dinner
a3323ee0-cace-4ca3-8481-bf4a447a4da2,Café Parisien,1912-04-13,poultry,breakfast
a3323ee0-cace-4ca3-8481-bf4a447a4da2,Verandah Cafe,1912-04-14,meat,breakfast
a3323ee0-cace-4ca3-8481-bf4a447a4da2,Verandah Cafe,1912-04-14,poultry,lunch
a3323ee0-cace-4ca3-8481-bf4a447a4da2,The Ritz,1912-04-14,vegetarian,dinner
17ddd52c-ad88-44ae-bc61-911666be0c05,Third-Class Dining Room,1912-04-10,meat,dinner
ddac63d6-6b65-4d2d-a4e5-2d10add6decf,Second-Class Dining Saloon,1912-04-10,meat,dinner
ddac63d6-6b65-4d2d-a4e5-2d10add6decf,Second-Class Dining Saloon,1912-04-12,meat,dinner
ddac63d6-6b65-4d2d-a4e5-2d10add6decf,Second-Class Dining Saloon,1912-04-13,meat,lunch
ddac63d6-6b65-4d2d-a4e5-2d10add6decf,Second-Class Dining Saloon,1912-04-13,vegetarian,dinner
9f0f9e43-ee2f-402a-95ee-cc531ec030bf,Third-Class Dining Room,1912-04-14,meat,dinner
4e20cd98-aab7-49ac-a125-27548c38eb4d,The Ritz,1912-04-10,vegetarian,breakfast
4e20cd98-aab7-49ac-a125-27548c38eb4d,First-Class Dining Saloon,1912-04-10,meat,lunch
4e20cd98-aab7-49ac-a125-27548c38eb4d,Verandah Cafe,1912-04-10,fish,dinner
4e20cd98-aab7-49ac-a125-27548c38eb4d,The Ritz,1912-04-11,poultry,breakfast
4e20cd98-aab7-49ac-a125-27548c38eb4d,Verandah Cafe,1912-04-12,meat,breakfast
4e20cd98-aab7-49ac-a125-27548c38eb4d,The Ritz,1912-04-12,fish,dinner
4e20cd98-aab7-49ac-a125-27548c38eb4d,Verandah Cafe,1912-04-13,fish,breakfast
4e20cd98-aab7-49ac-a125-27548c38eb4d,Verandah Cafe,1912-04-13,fish,lunch
4e20cd98-aab7-49ac-a125-27548c38eb4d,Café Parisien,1912-04-14,vegetarian,lunch
4e20cd98-aab7-49ac-a125-27548c38eb4d,Café Parisien,1912-04-14,vegetarian,dinner
6710b425-a23d-47e3-8378-5750829febea,Third-Class Dining Room,1912-04-10,meat,breakfast
6710b425-a23d-47e3-8378-5750829febea,Third-Class Dining Room,1912-04-11,vegetarian,dinner
6710b425-a23d-47e3-8378-5750829febea,Third-Class Dining Room,1912-04-12,vegetarian,lunch
d45a7d45-f230-445f-910a-84230bd263ad,Second-Class Dining Saloon,1912-04-10,meat,breakfast
d45a7d45-f230-445f-910a-84230bd263ad,Second-Class Dining Saloon,1912-04-11,meat,dinner
d45a7d45-f230-445f-910a-84230bd263ad,Second-Class Dining Saloon,1912-04-12,fish,breakfast
d45a7d45-f230-445f-910a-84230bd263ad,Second-Class Dining Saloon,1912-04-12,meat,lunch
d45a7d45-f230-445f-910a-84230bd263ad,Second-Class Dining Saloon,1912-04-13,fish,dinner
d45a7d45-f230-445f-910a-84230bd263ad,Second-Class Dining Saloon,1912-04-14,meat,lunch
947db1bf-cffb-4e9a-a077-5cc54e58d28e,Verandah Cafe,1912-04-10,meat,breakfast
947db1bf-cffb-4e9a-a077-5cc54e58d28e,Verandah Cafe,1912-04-10,meat,lunch
947db1bf-cffb-4e9a-a077-5cc54e58d28e,Verandah Cafe,1912-04-10,poultry,dinner
947db1bf-cffb-4e9a-a077-5cc54e58d28e,The Ritz,1912-04-11,poultry,breakfast
947db1bf-cffb-4e9a-a077-5cc54e58d28e,The Ritz,1912-04-11,vegetarian,lunch
947db1bf-cffb-4e9a-a077-5cc54e58d28e,The Ritz,1912-04-11,vegetarian,dinner
947db1bf-cffb-4e9a-a077-5cc54e58d28e,First-Class Dining Saloon,1912-04-12,meat,breakfast
947db1bf-cffb-4e9a-a077-5cc54e58d28e,First-Class Dining Saloon,1912-04-12,poultry,lunch
947db1bf-cffb-4e9a-a077-5cc54e58d28e,The Ritz,1912-04-13,poultry,breakfast
947db1bf-cffb-4e9a-a077-5cc54e58d28e,First-Class Dining Saloon,1912-04-13,vegetarian,lunch
947db1bf-cffb-4e9a-a077-5cc54e58d28e,Verandah Cafe,1912-04-14,vegetarian,breakfast
947db1bf-cffb-4e9a-a077-5cc54e58d28e,Verandah Cafe,1912-04-14,fish,lunch
947db1bf-cffb-4e9a-a077-5cc54e58d28e,First-Class Dining Saloon,1912-04-14,fish,dinner
0abb73bf-6e94-4bf4-a99c-1c16c46fa607,Third-Class Dining Room,1912-04-10,meat,breakfast
0abb73bf-6e94-4bf4-a99c-1c16c46fa607,Third-Class Dining Room,1912-04-12,fish,breakfast
0abb73bf-6e94-4bf4-a99c-1c16c46fa607,Third-Class Dining Room,1912-04-13,poultry,lunch
0abb73bf-6e94-4bf4-a99c-1c16c46fa607,Third-Class Dining Room,1912-04-13,vegetarian,dinner
04718a8d-7f9a-41ca-b9dd-7b1154d76d4e,Third-Class Dining Room,1912-04-10,meat,lunch
04718a8d-7f9a-41ca-b9dd-7b1154d76d4e,Third-Class Dining Room,1912-04-11,fish,dinner
b8394df4-5615-4ce3-9e48-22aa25f390c5,Second-Class Dining Saloon,1912-04-11,vegetarian,lunch
b8394df4-5615-4ce3-9e48-22aa25f390c5,Second-Class Dining Saloon,1912-04-11,vegetarian,dinner
b8394df4-5615-4ce3-9e48-22aa25f390c5,Second-Class Dining Saloon,1912-04-12,vegetarian,breakfast
b8394df4-5615-4ce3-9e48-22aa25f390c5,Second-Class Dining Saloon,1912-04-13,fish,breakfast
4be51e1d-ee2e-4701-93e2-4cc622766ad5,Second-Class Dining Saloon,1912-04-10,meat,breakfast
4be51e1d-ee2e-4701-93e2-4cc622766ad5,Second-Class Dining Saloon,1912-04-10,poultry,dinner
4be51e1d-ee2e-4701-93e2-4cc622766ad5,Second-Class Dining Saloon,1912-04-11,fish,breakfast
4be51e1d-ee2e-4701-93e2-4cc622766ad5,Second-Class Dining Saloon,1912-04-11,poultry,lunch
4be51e1d-ee2e-4701-93e2-4cc622766ad5,Second-Class Dining Saloon,1912-04-12,poultry,lunch
4be51e1d-ee2e-4701-93e2-4cc622766ad5,Second-Class Dining Saloon,1912-04-13,poultry,breakfast
4be51e1d-ee2e-4701-93e2-4cc622766ad5,Second-Class Dining Saloon,1912-04-13,meat,lunch
4be51e1d-ee2e-4701-93e2-4cc622766ad5,Second-Class Dining Saloon,1912-04-14,meat,breakfast
31d809f0-3995-442a-b43e-28343e376e9f,The Ritz,1912-04-10,fish,breakfast
31d809f0-3995-442a-b43e-28343e376e9f,Verandah Cafe,1912-04-10,vegetarian,dinner
31d809f0-3995-442a-b43e-28343e376e9f,Café Parisien,1912-04-11,fish,breakfast
31d809f0-3995-442a-b43e-28343e376e9f,First-Class Dining Saloon,1912-04-11,meat,lunch
31d809f0-3995-442a-b43e-28343e376e9f,Café Parisien,1912-04-11,vegetarian,dinner
31d809f0-3995-442a-b43e-28343e376e9f,Verandah Cafe,1912-04-12,fish,breakfast
31d809f0-3995-442a-b43e-28343e376e9f,First-Class Dining Saloon,1912-04-12,meat,lunch
31d809f0-3995-442a-b43e-28343e376e9f,First-Class Dining Saloon,1912-04-12,poultry,dinner
31d809f0-3995-442a-b43e-28343e376e9f,Verandah Cafe,1912-04-13,poultry,breakfast
31d809f0-3995-442a-b43e-28343e376e9f,Café Parisien,1912-04-13,poultry,dinner
31d809f0-3995-442a-b43e-28343e376e9f,The Ritz,1912-04-14,meat,lunch
31d809f0-3995-442a-b43e-28343e376e9f,Verandah Cafe,1912-04-14,meat,dinner
78b083a2-3c59-4070-9aff-de4cd6cb7adf,Third-Class Dining Room,1912-04-11,vegetarian,breakfast
78b083a2-3c59-4070-9aff-de4cd6cb7adf,Third-Class Dining Room,1912-04-12,meat,breakfast
eaa3663a-76ab-41e3-b505-d3fe1555f001,Café Parisien,1912-04-10,vegetarian,breakfast
eaa3663a-76ab-41e3-b505-d3fe1555f001,First-Class Dining Saloon,1912-04-10,meat,lunch
eaa3663a-76ab-41e3-b505-d3fe1555f001,Café Parisien,1912-04-10,meat,dinner
eaa3663a-76ab-41e3-b505-d3fe1555f001,First-Class Dining Saloon,1912-04-11,poultry,breakfast
eaa3663a-76ab-41e3-b505-d3fe1555f001,The Ritz,1912-04-11,meat,dinner
eaa3663a-76ab-41e3-b505-d3fe1555f001,The Ritz,1912-04-12,poultry,breakfast
eaa3663a-76ab-41e3-b505-d3fe1555f001,The Ritz,1912-04-12,vegetarian,dinner
eaa3663a-76ab-41e3-b505-d3fe1555f001,First-Class Dining Saloon,1912-04-13,fish,breakfast
eaa3663a-76ab-41e3-b505-d3fe1555f001,The Ritz,1912-04-13,vegetarian,lunch
eaa3663a-76ab-41e3-b505-d3fe1555f001,First-Class Dining Saloon,1912-04-14,poultry,breakfast
eaa3663a-76ab-41e3-b505-d3fe1555f001,Verandah Cafe,1912-04-14,vegetarian,dinner
2adb27fb-a625-4130-87fc-b24f534e2076,Third-Class Dining Room,1912-04-12,poultry,breakfast
74c8ca4c-fafa-40c2-b182-c06dd1074066,Second-Class Dining Saloon,1912-04-11,vegetarian,lunch
74c8ca4c-fafa-40c2-b182-c06dd1074066,Second-Class Dining Saloon,1912-04-13,fish,dinner
74c8ca4c-fafa-40c2-b182-c06dd1074066,Second-Class Dining Saloon,1912-04-14,poultry,dinner
6b48a4be-088d-426d-8183-76e0abadf352,Verandah Cafe,1912-04-10,meat,breakfast
6b48a4be-088d-426d-8183-76e0abadf352,The Ritz,1912-04-10,vegetarian,lunch
6b48a4be-088d-426d-8183-76e0abadf352,The Ritz,1912-04-10,poultry,dinner
6b48a4be-088d-426d-8183-76e0abadf352,The Ritz,1912-04-11,poultry,lunch
6b48a4be-088d-426d-8183-76e0abadf352,Verandah Cafe,1912-04-11,fish,dinner
6b48a4be-088d-426d-8183-76e0abadf352,Verandah Cafe,1912-04-12,meat,breakfast
6b48a4be-088d-426d-8183-76e0abadf352,First-Class Dining Saloon,1912-04-12,poultry,lunch
6b48a4be-088d-426d-8183-76e0abadf352,The Ritz,1912-04-12,vegetarian,dinner
6b48a4be-088d-426d-8183-76e0abadf352,The Ritz,1912-04-13,poultry,breakfast
6b48a4be-088d-426d-8183-76e0abadf352,Verandah Cafe,1912-04-13,fish,lunch
6b48a4be-088d-426d-8183-76e0abadf352,Verandah Cafe,1912-04-13,fish,dinner
6b48a4be-088d-426d-8183-76e0abadf352,Verandah Cafe,1912-04-14,fish,breakfast
6b48a4be-088d-426d-8183-76e0abadf352,The Ritz,1912-04-14,fish,lunch
6b48a4be-088d-426d-8183-76e0abadf352,The Ritz,1912-04-14,meat,dinner
31965c44-6900-43b5-8ea8-98ed1822be36,Third-Class Dining Room,1912-04-14,fish,dinner
0c85cd38-8008-462e-a3a3-a6ccccea9ae9,Third-Class Dining Room,1912-04-10,poultry,lunch
0c85cd38-8008-462e-a3a3-a6ccccea9ae9,Third-Class Dining Room,1912-04-11,fish,dinner
52d9c419-6e90-405d-941b-7559d7252bb4,Second-Class Dining Saloon,1912-04-11,meat,breakfast
52d9c419-6e90-405d-941b-7559d7252bb4,Second-Class Dining Saloon,1912-04-11,vegetarian,lunch
52d9c419-6e90-405d-941b-7559d7252bb4,Second-Class Dining Saloon,1912-04-13,meat,dinner
52d9c419-6e90-405d-941b-7559d7252bb4,Second-Class Dining Saloon,1912-04-14,meat,dinner
a038763b-4da2-4341-b3b5-f7b5edc22349,Third-Class Dining Room,1912-04-10,vegetarian,dinner
a038763b-4da2-4341-b3b5-f7b5edc22349,Third-Class Dining Room,1912-04-12,vegetarian,lunch
a038763b-4da2-4341-b3b5-f7b5edc22349,Third-Class Dining Room,1912-04-13,fish,dinner
265d159d-4f2b-40b0-9474-fa5f996b2e5b,Third-Class Dining Room,1912-04-10,vegetarian,dinner
265d159d-4f2b-40b0-9474-fa5f996b2e5b,Third-Class Dining Room,1912-04-13,poultry,lunch
ef03c830-3e75-4a9e-aa8f-b43d2cac7e3a,The Ritz,1912-04-10,fish,breakfast
ef03c830-3e75-4a9e-aa8f-b43d2cac7e3a,Verandah Cafe,1912-04-10,poultry,lunch
ef03c830-3e75-4a9e-aa8f-b43d2cac7e3a,First-Class Dining Saloon,1912-04-10,fish,dinner
ef03c830-3e75-4a9e-aa8f-b43d2cac7e3a,The Ritz,1912-04-11,meat,breakfast
ef03c830-3e75-4a9e-aa8f-b43d2cac7e3a,The Ritz,1912-04-11,meat,lunch
ef03c830-3e75-4a9e-aa8f-b43d2cac7e3a,Verandah Cafe,1912-04-11,vegetarian,dinner
ef03c830-3e75-4a9e-aa8f-b43d2cac7e3a,Verandah Cafe,1912-04-12,poultry,breakfast
ef03c830-3e75-4a9e-aa8f-b43d2cac7e3a,First-Class Dining Saloon,1912-04-12,vegetarian,lunch
ef03c830-3e75-4a9e-aa8f-b43d2cac7e3a,Verandah Cafe,1912-04-12,fish,dinner
ef03c830-3e75-4a9e-aa8f-b43d2cac7e3a,First-Class Dining Saloon,1912-04-13,meat,lunch
ef03c830-3e75-4a9e-aa8f-b43d2cac7e3a,The Ritz,1912-04-13,vegetarian,dinner
ef03c830-3e75-4a9e-aa8f-b43d2cac7e3a,The Ritz,1912-04-14,fish,breakfast
ef03c830-3e75-4a9e-aa8f-b43d2cac7e3a,First-Class Dining Saloon,1912-04-14,meat,lunch
ef03c830-3e75-4a9e-aa8f-b43d2cac7e3a,First-Class Dining Saloon,1912-04-14,meat,dinner
cd042fba-52e2-48c0-bb9c-3dadaa5045c9,Second-Class Dining Saloon,1912-04-11,poultry,lunch
cd042fba-52e2-48c0-bb9c-3dadaa5045c9,Second-Class Dining Saloon,1912-04-12,fish,breakfast
cd042fba-52e2-48c0-bb9c-3dadaa5045c9,Second-Class Dining Saloon,1912-04-12,vegetarian,dinner
cd042fba-52e2-48c0-bb9c-3dadaa5045c9,Second-Class Dining Saloon,1912-04-13,poultry,breakfast
cd042fba-52e2-48c0-bb9c-3dadaa5045c9,Second-Class Dining Saloon,1912-04-14,vegetarian,dinner
126c2b94-d762-4250-bd9c-1cac9079b53f,Third-Class Dining Room,1912-04-11,meat,lunch
126c2b94-d762-4250-bd9c-1cac9079b53f,Third-Class Dining Room,1912-04-12,meat,breakfast
126c2b94-d762-4250-bd9c-1cac9079b53f,Third-Class Dining Room,1912-04-12,vegetarian,lunch
