passenger_id,bag_number,bag_type,weight_kgs
e9e05eff-3786-4013-89b8-29242917c148,1,duffel_bag,11.7
e9e05eff-3786-4013-89b8-29242917c148,2,canvas_bag,7.0
ef387ca4-6e85-45e7-99cd-5ad256b18f15,1,small_suitcase,6.9
132a4a4b-3103-498c-b4ba-b5fe15f165a7,1,small_suitcase,8.6
132a4a4b-3103-498c-b4ba-b5fe15f165a7,2,small_suitcase,13.6
ad1c43ed-e3de-4430-94a9-8e2a9ce8648d,1,small_suitcase,16.6
7f2ec8b1-0832-47f6-9ab4-1780f07f8914,1,travel_bag,12.8
7f2ec8b1-0832-47f6-9ab4-1780f07f8914,2,small_trunk,18.8
e734bdf6-75b0-44f0-816f-472516d26330,1,travel_bag,14.2
e734bdf6-75b0-44f0-816f-472516d26330,2,small_trunk,29.4
259299da-d2c3-4971-a213-534efb61dc32,1,cloth_bundle,7.1
259299da-d2c3-4971-a213-534efb61dc32,2,duffel_bag,7.3
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,1,trunk,24.4
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,2,trunk,19.0
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,3,trunk,43.2
38bd401c-951f-4130-850d-e24d30b7c96d,1,suitcase,13.5
38bd401c-951f-4130-850d-e24d30b7c96d,2,suitcase,11.4
42bb918b-5f57-4a46-a9ff-e688cd2adf3c,1,cloth_bundle,9.8
42bb918b-5f57-4a46-a9ff-e688cd2adf3c,2,canvas_bag,12.4
daea5103-78da-4b55-9c9e-bb8d5622f8a5,1,duffel_bag,23.0
daea5103-78da-4b55-9c9e-bb8d5622f8a5,2,duffel_bag,13.7
7427f949-510c-49cb-92c7-8949442ad035,1,duffel_bag,12.5
ecff2300-ac2b-44f2-ab87-470fb84f1db9,1,cloth_bundle,3.6
d237ffd6-5ba0-46ee-aed3-e56f855a815b,1,travel_bag,28.6
d237ffd6-5ba0-46ee-aed3-e56f855a815b,2,small_trunk,27.0
27f032da-7a80-4159-ba89-fa0a064dd65d,1,canvas_bag,10.2
27f032da-7a80-4159-ba89-fa0a064dd65d,2,cloth_bundle,5.5
5e869e0b-85b6-427e-a946-9c8fbdf0e62d,1,duffel_bag,13.0
5e869e0b-85b6-427e-a946-9c8fbdf0e62d,2,canvas_bag,20.7
8def8961-38ce-415c-a7ee-67d391816347,1,jewelry_case,48.3
8def8961-38ce-415c-a7ee-67d391816347,2,jewelry_case,42.6
8def8961-38ce-415c-a7ee-67d391816347,3,suitcase,38.0
8def8961-38ce-415c-a7ee-67d391816347,4,hat_box,21.0
f045f4c5-3c44-4e74-848b-46613040b830,1,cloth_bundle,6.3
f045f4c5-3c44-4e74-848b-46613040b830,2,small_suitcase,21.4
15c7db18-35be-40bb-98ee-677070aefada,1,suitcase,28.4
15c7db18-35be-40bb-98ee-677070aefada,2,trunk,45.4
15c7db18-35be-40bb-98ee-677070aefada,3,hat_box,37.2
15c7db18-35be-40bb-98ee-677070aefada,4,trunk,47.8
f34b42ed-5cc5-4f0e-9f31-eaed2e6046a2,1,wardrobe_trunk,30.9
f34b42ed-5cc5-4f0e-9f31-eaed2e6046a2,2,jewelry_case,46.1
f34b42ed-5cc5-4f0e-9f31-eaed2e6046a2,3,suitcase,17.3
f34b42ed-5cc5-4f0e-9f31-eaed2e6046a2,4,suitcase,47.7
f34b42ed-5cc5-4f0e-9f31-eaed2e6046a2,5,wardrobe_trunk,26.4
b6d7c8ab-2863-467e-87e2-f425889bfe80,1,canvas_bag,22.9
a80a3126-e002-42cd-9821-c6c62cd1b876,1,cloth_bundle,15.0
cd236b87-5f61-416d-96f3-056f83a9a6e6,1,cloth_bundle,18.6
7ec52754-c6d2-4e9d-9d7e-2e7565891a91,1,cloth_bundle,22.9
7ec52754-c6d2-4e9d-9d7e-2e7565891a91,2,cloth_bundle,24.8
aef5773f-8704-4315-994a-412d555bba31,1,hat_box,42.6
aef5773f-8704-4315-994a-412d555bba31,2,suitcase,24.1
aef5773f-8704-4315-994a-412d555bba31,3,suitcase,17.9
aef5773f-8704-4315-994a-412d555bba31,4,jewelry_case,18.4
aef5773f-8704-4315-994a-412d555bba31,5,hat_box,39.2
e2459d47-b6f7-43fe-9a58-8f9366ac90d9,1,jewelry_case,15.1
e2459d47-b6f7-43fe-9a58-8f9366ac90d9,2,trunk,36.4
e2459d47-b6f7-43fe-9a58-8f9366ac90d9,3,suitcase,16.3
e2459d47-b6f7-43fe-9a58-8f9366ac90d9,4,jewelry_case,49.0
d5ea71aa-810e-423d-a43b-f0334fde23c3,1,small_suitcase,15.7
5127b43c-2287-4334-8e5f-6223bcb1b5ad,1,small_suitcase,6.3
fe237248-3145-49c3-873a-23103a548d48,1,trunk,46.4
fe237248-3145-49c3-873a-23103a548d48,2,jewelry_case,39.9
fe237248-3145-49c3-873a-23103a548d48,3,wardrobe_trunk,15.5
e6ad54d8-c647-4d81-b7a7-bec10adba6f3,1,cloth_bundle,21.0
593b1287-935b-4a99-8b30-8702e67f4d3e,1,wardrobe_trunk,35.1
593b1287-935b-4a99-8b30-8702e67f4d3e,2,jewelry_case,29.1
593b1287-935b-4a99-8b30-8702e67f4d3e,3,jewelry_case,26.6
593b1287-935b-4a99-8b30-8702e67f4d3e,4,wardrobe_trunk,44.0
593b1287-935b-4a99-8b30-8702e67f4d3e,5,jewelry_case,38.4
c6052c47-f9aa-49ef-8ea0-bd0cc31c6808,1,cloth_bundle,22.0
c6052c47-f9aa-49ef-8ea0-bd0cc31c6808,2,duffel_bag,12.4
d8d938e1-1396-4c3c-890a-df58b8659d79,1,cloth_bundle,7.8
d8d938e1-1396-4c3c-890a-df58b8659d79,2,canvas_bag,5.4
80a0f31f-a62f-435a-b1fd-3a09d70793a8,1,cloth_bundle,12.7
80a0f31f-a62f-435a-b1fd-3a09d70793a8,2,canvas_bag,8.6
5ccad55e-577d-4a90-ad6d-47eda35b9f48,1,canvas_bag,9.6
5ccad55e-577d-4a90-ad6d-47eda35b9f48,2,cloth_bundle,16.8
d5ecd80e-9acd-41e1-bf53-9a17e2de63b3,1,small_suitcase,18.7
d5ecd80e-9acd-41e1-bf53-9a17e2de63b3,2,duffel_bag,19.9
2a9c1ecc-8e1a-4ad6-a24a-038ea3cdfc1e,1,hat_box,44.1
2a9c1ecc-8e1a-4ad6-a24a-038ea3cdfc1e,2,suitcase,42.7
2a9c1ecc-8e1a-4ad6-a24a-038ea3cdfc1e,3,jewelry_case,30.2
2a9c1ecc-8e1a-4ad6-a24a-038ea3cdfc1e,4,suitcase,20.4
55515663-0335-4a0c-b3d5-09b587f0f673,1,hat_box,22.2
55515663-0335-4a0c-b3d5-09b587f0f673,2,trunk,37.5
55515663-0335-4a0c-b3d5-09b587f0f673,3,wardrobe_trunk,28.9
55515663-0335-4a0c-b3d5-09b587f0f673,4,hat_box,34.4
55515663-0335-4a0c-b3d5-09b587f0f673,5,jewelry_case,27.2
b9517549-89c3-4567-9569-1ad6cc09012f,1,small_trunk,30.7
b9517549-89c3-4567-9569-1ad6cc09012f,2,travel_bag,14.9
403d6cdf-1639-42df-8e7d-2eb1a66c225e,1,suitcase,49.2
403d6cdf-1639-42df-8e7d-2eb1a66c225e,2,trunk,26.7
403d6cdf-1639-42df-8e7d-2eb1a66c225e,3,trunk,34.5
403d6cdf-1639-42df-8e7d-2eb1a66c225e,4,hat_box,33.0
403d6cdf-1639-42df-8e7d-2eb1a66c225e,5,jewelry_case,27.3
90d25042-a734-46be-9617-5d6718874506,1,cloth_bundle,7.6
f99c2813-61c7-4efc-8f2c-2620633b434d,1,cloth_bundle,20.0
f99c2813-61c7-4efc-8f2c-2620633b434d,2,cloth_bundle,9.6
6daecf0e-63d7-4202-b76e-f07b4ea4cc63,1,small_suitcase,12.0
6daecf0e-63d7-4202-b76e-f07b4ea4cc63,2,duffel_bag,17.8
e3956e6b-11e8-434b-b941-744c6d2ddce2,1,canvas_bag,21.9
932d4b64-f6ab-42e6-bec1-803e9cfc84bf,1,hat_box,45.4
932d4b64-f6ab-42e6-bec1-803e9cfc84bf,2,jewelry_case,25.5
932d4b64-f6ab-42e6-bec1-803e9cfc84bf,3,suitcase,23.5
932d4b64-f6ab-42e6-bec1-803e9cfc84bf,4,jewelry_case,20.7
932d4b64-f6ab-42e6-bec1-803e9cfc84bf,5,wardrobe_trunk,43.8
fb542ce8-af5b-49de-94d1-12e80b50f924,1,trunk,35.0
fb542ce8-af5b-49de-94d1-12e80b50f924,2,trunk,21.5
fb542ce8-af5b-49de-94d1-12e80b50f924,3,trunk,28.7
fb542ce8-af5b-49de-94d1-12e80b50f924,4,hat_box,28.7
d68cd073-5468-4382-8db8-231257b4dca9,1,duffel_bag,9.5
bcb89255-a09e-4dc7-b744-04651360ba43,1,jewelry_case,40.9
bcb89255-a09e-4dc7-b744-04651360ba43,2,hat_box,40.4
bcb89255-a09e-4dc7-b744-04651360ba43,3,jewelry_case,37.3
8dea0a73-a9ac-4624-a8c6-259ac1b88969,1,leather_case,18.3
8dea0a73-a9ac-4624-a8c6-259ac1b88969,2,leather_case,27.8
ca043290-9daf-4804-90c3-4272a0c511f9,1,canvas_bag,10.4
ca043290-9daf-4804-90c3-4272a0c511f9,2,small_suitcase,23.3
6c67285b-10e5-4edf-811c-fd376249dd50,1,small_trunk,15.0
6c67285b-10e5-4edf-811c-fd376249dd50,2,suitcase,32.7
6c67285b-10e5-4edf-811c-fd376249dd50,3,leather_case,24.8
515105de-98d9-4915-ad46-c58b3b96392e,1,canvas_bag,20.4
8341fc7b-7198-4c74-87b9-6554268ac7c0,1,wardrobe_trunk,38.5
8341fc7b-7198-4c74-87b9-6554268ac7c0,2,hat_box,26.0
8341fc7b-7198-4c74-87b9-6554268ac7c0,3,trunk,35.8
c4ed6c20-af04-4952-8781-1999a82cb49f,1,cloth_bundle,9.3
6291c77d-d871-4de0-8ac1-8ed0ffaae5df,1,small_suitcase,16.7
6291c77d-d871-4de0-8ac1-8ed0ffaae5df,2,small_suitcase,15.6
fc6c13db-b1a4-467e-887e-f8caa4596fb1,1,suitcase,32.9
fc6c13db-b1a4-467e-887e-f8caa4596fb1,2,suitcase,45.5
fc6c13db-b1a4-467e-887e-f8caa4596fb1,3,trunk,22.7
9cdfeadd-d9c9-448a-8f29-ad9ef6807143,1,cloth_bundle,7.5
9cdfeadd-d9c9-448a-8f29-ad9ef6807143,2,cloth_bundle,19.1
d6b7f069-a635-4691-be26-b5959ab566dc,1,cloth_bundle,5.5
d6b7f069-a635-4691-be26-b5959ab566dc,2,canvas_bag,10.1
774ae766-a9e1-4f52-8cfc-56f7e49a5bcc,1,leather_case,20.4
774ae766-a9e1-4f52-8cfc-56f7e49a5bcc,2,small_trunk,26.6
a98c153f-8b84-4b02-a5e6-92b98b2dec97,1,jewelry_case,26.3
a98c153f-8b84-4b02-a5e6-92b98b2dec97,2,trunk,15.0
a98c153f-8b84-4b02-a5e6-92b98b2dec97,3,hat_box,48.8
a98c153f-8b84-4b02-a5e6-92b98b2dec97,4,jewelry_case,25.4
3c40d606-5944-4854-a1b3-7dbb9debaaaf,1,small_suitcase,7.3
71a5c415-d662-4512-8bc5-66f35cb2dfcf,1,small_trunk,20.4
71a5c415-d662-4512-8bc5-66f35cb2dfcf,2,suitcase,11.8
5d1b0be9-40bc-4402-a91a-e05e10d4df69,1,leather_case,14.2
5d1b0be9-40bc-4402-a91a-e05e10d4df69,2,small_trunk,15.7
52921ad0-8b7d-48bf-9e6c-82cca2b7f075,1,canvas_bag,13.4
c4491562-0de9-4a4f-89c1-fc6c6dc7d4c4,1,cloth_bundle,12.1
c4491562-0de9-4a4f-89c1-fc6c6dc7d4c4,2,canvas_bag,11.1
1ef93ec3-71a6-4a57-8eae-9cf21da604e9,1,cloth_bundle,17.5
1ef93ec3-71a6-4a57-8eae-9cf21da604e9,2,duffel_bag,20.8
d1792618-9834-409a-9176-c848c5c7df71,1,cloth_bundle,11.3
d1792618-9834-409a-9176-c848c5c7df71,2,canvas_bag,18.4
15722b1e-68ab-4052-929e-2c017a2cb038,1,travel_bag,20.9
15722b1e-68ab-4052-929e-2c017a2cb038,2,leather_case,9.0
5e3de18a-a91f-4db6-a1ef-f0ea036b33e0,1,suitcase,45.3
5e3de18a-a91f-4db6-a1ef-f0ea036b33e0,2,wardrobe_trunk,49.6
5e3de18a-a91f-4db6-a1ef-f0ea036b33e0,3,wardrobe_trunk,16.1
5e3de18a-a91f-4db6-a1ef-f0ea036b33e0,4,wardrobe_trunk,35.1
5e3de18a-a91f-4db6-a1ef-f0ea036b33e0,5,trunk,34.6
1a8d5f09-27a5-4869-94fc-b21659a500c9,1,wardrobe_trunk,49.0
1a8d5f09-27a5-4869-94fc-b21659a500c9,2,trunk,36.5
1a8d5f09-27a5-4869-94fc-b21659a500c9,3,wardrobe_trunk,40.3
f1dd68c2-f0d2-4f71-ae7e-11080e9f424c,1,duffel_bag,22.1
f1dd68c2-f0d2-4f71-ae7e-11080e9f424c,2,canvas_bag,7.8
6f799d81-7b00-4e96-b812-0cc8ac207331,1,suitcase,34.5
6f799d81-7b00-4e96-b812-0cc8ac207331,2,hat_box,27.5
6f799d81-7b00-4e96-b812-0cc8ac207331,3,wardrobe_trunk,21.1
e5eec2a7-278b-4e6c-b63e-1ceaf3837709,1,suitcase,25.5
e5eec2a7-278b-4e6c-b63e-1ceaf3837709,2,wardrobe_trunk,47.8
e5eec2a7-278b-4e6c-b63e-1ceaf3837709,3,hat_box,46.4
856bf04d-39f1-455b-a779-753d5728abf6,1,canvas_bag,7.4
fa609fa3-49dc-48d2-ba57-2f1fc88c93c1,1,canvas_bag,11.6
5511c010-c7ca-4161-819b-1b4e7593d1ad,1,travel_bag,22.1
5511c010-c7ca-4161-819b-1b4e7593d1ad,2,suitcase,10.1
5511c010-c7ca-4161-819b-1b4e7593d1ad,3,suitcase,29.1
babc18bd-6d7a-45e5-9d70-8ae66809c791,1,trunk,36.4
babc18bd-6d7a-45e5-9d70-8ae66809c791,2,jewelry_case,42.9
babc18bd-6d7a-45e5-9d70-8ae66809c791,3,hat_box,46.7
252f50c5-e7b3-43cc-bfdc-bb55a3dd52b5,1,wardrobe_trunk,29.5
252f50c5-e7b3-43cc-bfdc-bb55a3dd52b5,2,trunk,18.1
252f50c5-e7b3-43cc-bfdc-bb55a3dd52b5,3,hat_box,47.9
252f50c5-e7b3-43cc-bfdc-bb55a3dd52b5,4,jewelry_case,27.7
252f50c5-e7b3-43cc-bfdc-bb55a3dd52b5,5,wardrobe_trunk,37.8
7d06de0e-72af-4224-94b9-c7ec303319a4,1,leather_case,28.8
7d06de0e-72af-4224-94b9-c7ec303319a4,2,small_trunk,14.7
ba25af40-2ef1-4e07-a184-a9c17db6e0f3,1,small_trunk,22.6
ba25af40-2ef1-4e07-a184-a9c17db6e0f3,2,small_trunk,25.9
ba25af40-2ef1-4e07-a184-a9c17db6e0f3,3,travel_bag,26.4
7cabf9d3-e015-4c00-a553-796982684073,1,canvas_bag,7.6
7cabf9d3-e015-4c00-a553-796982684073,2,small_suitcase,15.2
2cb6e2c2-2c90-434a-a032-2de8a8937464,1,leather_case,10.7
7a07ec31-a27d-4d14-b9cd-e24bef8b97ba,1,trunk,42.1
7a07ec31-a27d-4d14-b9cd-e24bef8b97ba,2,wardrobe_trunk,25.1
7a07ec31-a27d-4d14-b9cd-e24bef8b97ba,3,trunk,46.0
7a07ec31-a27d-4d14-b9cd-e24bef8b97ba,4,suitcase,18.0
7a07ec31-a27d-4d14-b9cd-e24bef8b97ba,5,hat_box,16.9
e38ab92e-d798-46e6-b317-7b81aab5a891,1,suitcase,22.4
e38ab92e-d798-46e6-b317-7b81aab5a891,2,suitcase,24.7
e38ab92e-d798-46e6-b317-7b81aab5a891,3,travel_bag,28.9
884cd65c-c9c5-4b24-ab5d-ddc4a26cef0d,1,duffel_bag,13.3
884cd65c-c9c5-4b24-ab5d-ddc4a26cef0d,2,canvas_bag,11.9
ae51b3b9-3b00-4eff-a156-1c125cdca1c0,1,cloth_bundle,8.4
ae51b3b9-3b00-4eff-a156-1c125cdca1c0,2,duffel_bag,6.2
bc2896f9-5faa-45fe-b0da-d700395632d6,1,canvas_bag,14.8
bc2e92ab-4806-487b-9ec5-f78763bcb4ca,1,suitcase,17.4
bc2e92ab-4806-487b-9ec5-f78763bcb4ca,2,wardrobe_trunk,15.7
bc2e92ab-4806-487b-9ec5-f78763bcb4ca,3,suitcase,30.9
4dc96c92-2378-4900-85bb-dca8e98da782,1,trunk,41.5
4dc96c92-2378-4900-85bb-dca8e98da782,2,trunk,38.0
4dc96c92-2378-4900-85bb-dca8e98da782,3,suitcase,46.7
4dc96c92-2378-4900-85bb-dca8e98da782,4,wardrobe_trunk,43.0
4dc96c92-2378-4900-85bb-dca8e98da782,5,trunk,32.6
e5258ffa-cdab-4f50-a737-0c8de88366d2,1,trunk,45.4
e5258ffa-cdab-4f50-a737-0c8de88366d2,2,hat_box,26.5
e5258ffa-cdab-4f50-a737-0c8de88366d2,3,jewelry_case,29.5
e5258ffa-cdab-4f50-a737-0c8de88366d2,4,suitcase,44.6
b6468ce0-a5fe-4fdd-b442-c5c36a92c5d7,1,wardrobe_trunk,21.8
b6468ce0-a5fe-4fdd-b442-c5c36a92c5d7,2,jewelry_case,29.8
b6468ce0-a5fe-4fdd-b442-c5c36a92c5d7,3,suitcase,37.8
1afeb328-e30f-43de-a13b-f4cded1e865c,1,cloth_bundle,6.1
1afeb328-e30f-43de-a13b-f4cded1e865c,2,duffel_bag,18.5
8779e90d-0931-4d76-9ed5-4ee1515d93e7,1,cloth_bundle,21.7
73d52533-3515-491b-8b40-9b6df1367777,1,canvas_bag,22.2
833ee236-a920-45e0-ab7c-1e1727b00819,1,leather_case,25.3
833ee236-a920-45e0-ab7c-1e1727b00819,2,small_trunk,24.5
c219299a-67c0-4fe2-a25b-be164fc911bf,1,duffel_bag,13.4
e67a43fb-b5a1-41fa-861a-9b060ac7b8ca,1,canvas_bag,23.9
89f55541-1ea4-4fbe-a3f3-e0491a59d774,1,duffel_bag,10.7
0830a232-a45b-415c-a6d7-113a3ef01be4,1,canvas_bag,10.6
0830a232-a45b-415c-a6d7-113a3ef01be4,2,canvas_bag,12.0
d51e5cfb-6059-4bbc-af44-2a078fb145b3,1,canvas_bag,24.2
82429d44-fe1e-4713-92db-77d809aac389,1,canvas_bag,7.3
ee0a0960-a500-4735-a8b4-537f3204f0b7,1,small_suitcase,6.3
9b6abcc9-eab7-4110-858e-f614511015b1,1,leather_case,32.7
9b6abcc9-eab7-4110-858e-f614511015b1,2,suitcase,22.3
addd7ae0-fdc3-4388-b741-799fceb880c9,1,trunk,16.6
addd7ae0-fdc3-4388-b741-799fceb880c9,2,trunk,49.2
addd7ae0-fdc3-4388-b741-799fceb880c9,3,trunk,34.4
34d506f2-a146-49f0-8f11-232b4810d53d,1,trunk,16.6
34d506f2-a146-49f0-8f11-232b4810d53d,2,wardrobe_trunk,45.0
34d506f2-a146-49f0-8f11-232b4810d53d,3,suitcase,35.4
34d506f2-a146-49f0-8f11-232b4810d53d,4,hat_box,29.4
061b5813-4c4d-4478-a4f8-294410f96702,1,duffel_bag,18.5
061b5813-4c4d-4478-a4f8-294410f96702,2,canvas_bag,16.9
7919734d-ddf0-4457-95bc-d9283b044630,1,duffel_bag,21.8
3ca9e505-31c1-40a4-b116-fb5968a5d16e,1,small_suitcase,13.3
3ca9e505-31c1-40a4-b116-fb5968a5d16e,2,duffel_bag,10.4
54502940-84dc-43ab-a072-6a82b63645e6,1,small_trunk,24.3
54502940-84dc-43ab-a072-6a82b63645e6,2,travel_bag,16.2
54502940-84dc-43ab-a072-6a82b63645e6,3,travel_bag,10.6
f5756dea-a57d-4473-9d57-dd2d5c0bba5d,1,jewelry_case,30.4
f5756dea-a57d-4473-9d57-dd2d5c0bba5d,2,suitcase,19.8
f5756dea-a57d-4473-9d57-dd2d5c0bba5d,3,jewelry_case,19.4
f5756dea-a57d-4473-9d57-dd2d5c0bba5d,4,wardrobe_trunk,27.5
82c7da37-5ebb-4778-96c0-b2af60073c8e,1,small_suitcase,20.3
09a54e7b-ac59-4315-87e6-47bca1f164d9,1,cloth_bundle,7.2
09a54e7b-ac59-4315-87e6-47bca1f164d9,2,duffel_bag,15.0
ce401257-3bcb-4662-a24e-0ab178552139,1,travel_bag,33.3
ce401257-3bcb-4662-a24e-0ab178552139,2,travel_bag,29.9
cd3e01ae-0a1a-4080-b18b-22652068088c,1,wardrobe_trunk,32.7
cd3e01ae-0a1a-4080-b18b-22652068088c,2,suitcase,42.0
cd3e01ae-0a1a-4080-b18b-22652068088c,3,jewelry_case,16.6
c2f43d57-9301-4bae-a4ec-0bb4501f2ff6,1,travel_bag,27.5
c2f43d57-9301-4bae-a4ec-0bb4501f2ff6,2,travel_bag,26.2
9350e810-d5f2-46b4-9df6-05babbd32c26,1,hat_box,33.1
9350e810-d5f2-46b4-9df6-05babbd32c26,2,suitcase,30.0
9350e810-d5f2-46b4-9df6-05babbd32c26,3,trunk,49.5
daa7ba3c-3896-4aee-8f2a-90d3b18e9662,1,cloth_bundle,9.7
daa7ba3c-3896-4aee-8f2a-90d3b18e9662,2,small_suitcase,6.0
40df8135-5c3d-4154-8bad-e2c8e71beb9a,1,trunk,39.9
40df8135-5c3d-4154-8bad-e2c8e71beb9a,2,trunk,41.6
40df8135-5c3d-4154-8bad-e2c8e71beb9a,3,hat_box,40.9
40df8135-5c3d-4154-8bad-e2c8e71beb9a,4,hat_box,18.4
d0d60b89-11e3-4f3e-b51a-98b82f112a42,1,leather_case,19.7
d0d60b89-11e3-4f3e-b51a-98b82f112a42,2,travel_bag,33.5
69481fff-9fec-4446-a6a7-2b1eb831fccf,1,trunk,16.3
69481fff-9fec-4446-a6a7-2b1eb831fccf,2,jewelry_case,47.8
69481fff-9fec-4446-a6a7-2b1eb831fccf,3,hat_box,26.4
69481fff-9fec-4446-a6a7-2b1eb831fccf,4,wardrobe_trunk,46.9
9c3c7b1f-9bf2-4a7e-ad7c-a221237400f5,1,small_suitcase,18.8
bf180a6e-7394-4cf3-ad0a-7d03635a133e,1,canvas_bag,8.4
02bec0a1-d2d8-4673-86da-ab232e8fbf06,1,canvas_bag,17.7
55696e7b-a45f-438c-afe0-d319481854a8,1,trunk,19.6
55696e7b-a45f-438c-afe0-d319481854a8,2,jewelry_case,27.2
55696e7b-a45f-438c-afe0-d319481854a8,3,hat_box,25.5
55696e7b-a45f-438c-afe0-d319481854a8,4,suitcase,33.0
55696e7b-a45f-438c-afe0-d319481854a8,5,trunk,20.2
c5f6b11d-0942-490f-9375-e014d2125741,1,small_suitcase,14.7
c5f6b11d-0942-490f-9375-e014d2125741,2,cloth_bundle,21.2
b276a238-d16f-4fb0-88b3-f8de9097c51d,1,cloth_bundle,24.1
a15be2f6-beb8-458f-b9df-31f345bd24c1,1,suitcase,28.5
a15be2f6-beb8-458f-b9df-31f345bd24c1,2,travel_bag,18.9
1a16cd67-4d23-4066-ac69-83f118142ebf,1,cloth_bundle,11.3
cc0accdc-f421-45de-a472-456ed5d530d4,1,travel_bag,28.2
cc0accdc-f421-45de-a472-456ed5d530d4,2,travel_bag,34.8
96c2f5a2-00f3-4c72-8dd2-8f0b0c3f5eb6,1,cloth_bundle,12.4
96c2f5a2-00f3-4c72-8dd2-8f0b0c3f5eb6,2,small_suitcase,14.3
48134b54-2e41-4acf-9cee-7bff0c2f979d,1,canvas_bag,12.8
48134b54-2e41-4acf-9cee-7bff0c2f979d,2,canvas_bag,24.4
2e461249-ec0d-4aa1-9143-9458176271bb,1,hat_box,23.3
2e461249-ec0d-4aa1-9143-9458176271bb,2,suitcase,20.5
2e461249-ec0d-4aa1-9143-9458176271bb,3,jewelry_case,39.5
5259e88a-4fa9-4a24-9454-ff407b64b818,1,small_trunk,10.7
5259e88a-4fa9-4a24-9454-ff407b64b818,2,travel_bag,24.1
30244b85-ad6a-4855-bdcf-98d81b7a6461,1,canvas_bag,7.3
30244b85-ad6a-4855-bdcf-98d81b7a6461,2,canvas_bag,7.6
84505105-0dd6-4a47-aacc-892309d3563e,1,jewelry_case,49.1
84505105-0dd6-4a47-aacc-892309d3563e,2,wardrobe_trunk,22.8
84505105-0dd6-4a47-aacc-892309d3563e,3,suitcase,38.7
84505105-0dd6-4a47-aacc-892309d3563e,4,hat_box,16.0
609dbb15-a5d9-4142-8f1a-2ea9f82b8798,1,small_suitcase,6.3
609dbb15-a5d9-4142-8f1a-2ea9f82b8798,2,canvas_bag,10.6
bd3fc6ca-b253-4911-a775-d7a8b499f4f6,1,suitcase,34.3
bd3fc6ca-b253-4911-a775-d7a8b499f4f6,2,jewelry_case,45.2
bd3fc6ca-b253-4911-a775-d7a8b499f4f6,3,suitcase,35.7
370cc060-816d-493a-87ae-4b9e3aafba2e,1,canvas_bag,5.5
6c64dfbe-5b3f-4a65-b2e4-6403ae91da72,1,duffel_bag,17.0
5c07d296-7900-4248-956c-d47bee1eb9d8,1,hat_box,25.6
5c07d296-7900-4248-956c-d47bee1eb9d8,2,trunk,21.1
5c07d296-7900-4248-956c-d47bee1eb9d8,3,jewelry_case,24.8
298921b5-4c9a-447f-b38a-566d22a0b1fc,1,suitcase,15.8
298921b5-4c9a-447f-b38a-566d22a0b1fc,2,leather_case,17.7
1443b124-cafa-418e-b3f9-87a1947f0c58,1,suitcase,36.8
1443b124-cafa-418e-b3f9-87a1947f0c58,2,jewelry_case,39.3
1443b124-cafa-418e-b3f9-87a1947f0c58,3,wardrobe_trunk,32.5
1443b124-cafa-418e-b3f9-87a1947f0c58,4,suitcase,41.6
1d8577ca-3c6f-4009-9b0b-91eacfa33811,1,small_suitcase,7.3
1d8577ca-3c6f-4009-9b0b-91eacfa33811,2,cloth_bundle,5.7
79cedad5-ff45-46d1-bb1a-1cd608fcdf94,1,canvas_bag,8.2
79cedad5-ff45-46d1-bb1a-1cd608fcdf94,2,canvas_bag,15.6
dbbd6947-c8c7-4af1-b69b-e7c45557f837,1,small_suitcase,6.8
b319b337-1366-45e4-857b-0b7a1900efc0,1,duffel_bag,20.3
b319b337-1366-45e4-857b-0b7a1900efc0,2,duffel_bag,14.2
38e2a4c3-3fe4-4153-bb5c-93edb82417b0,1,small_suitcase,22.6
38e2a4c3-3fe4-4153-bb5c-93edb82417b0,2,cloth_bundle,8.8
1b554c7d-4707-4531-a835-8332457ad144,1,suitcase,17.5
1b554c7d-4707-4531-a835-8332457ad144,2,suitcase,25.9
1b554c7d-4707-4531-a835-8332457ad144,3,leather_case,11.4
4358d898-ebb1-4e5a-91fb-d64d07d987b1,1,duffel_bag,5.4
4358d898-ebb1-4e5a-91fb-d64d07d987b1,2,canvas_bag,6.8
dddf368c-9457-4296-8bc2-cdafacd047bf,1,canvas_bag,17.0
dddf368c-9457-4296-8bc2-cdafacd047bf,2,canvas_bag,8.7
07443518-8ebd-4196-971e-cf1492a56bf9,1,travel_bag,12.5
274e0ad9-b729-475b-8577-138dfc5f44bd,1,leather_case,12.2
274e0ad9-b729-475b-8577-138dfc5f44bd,2,suitcase,21.3
274e0ad9-b729-475b-8577-138dfc5f44bd,3,leather_case,27.5
4d4c27a0-6e9e-4259-8d9d-e7e7465866ce,1,duffel_bag,11.9
4d4c27a0-6e9e-4259-8d9d-e7e7465866ce,2,cloth_bundle,19.7
b9928aa8-4dac-4007-8ea9-a56bc995b551,1,wardrobe_trunk,30.0
b9928aa8-4dac-4007-8ea9-a56bc995b551,2,suitcase,44.2
b9928aa8-4dac-4007-8ea9-a56bc995b551,3,wardrobe_trunk,35.8
b9928aa8-4dac-4007-8ea9-a56bc995b551,4,jewelry_case,32.6
b9928aa8-4dac-4007-8ea9-a56bc995b551,5,wardrobe_trunk,49.6
