passenger_id,survived,sex,age,sibsp,parch,fare,class,embark_town
126c2b94-d762-4250-bd9c-1cac9079b53f,0,male,43.0,0,0,6.45,Third,Southampton
1a3e6ee5-3d0a-4b5f-8129-5a9c3bb589ef,0,male,10.0,3,2,27.9,Third,Southampton
f8deb905-5d4c-4f90-aec7-00eb525b2ef0,1,female,52.0,1,1,93.5,First,Southampton
e41dae0c-8e91-4ddf-a949-d8f084547a56,1,male,27.0,0,0,8.6625,Third,Southampton
f055f72e-546a-4c93-a971-beb2dec4aee2,0,male,38.0,0,0,0.0,First,Southampton
32268e45-60be-49a1-b26b-46e3ff5573ab,1,female,27.0,0,1,12.475,Third,Southampton
a0a13be7-4664-41cc-ab27-129da16ac00e,0,male,2.0,4,1,39.6875,Third,Southampton
72e2269e-61fb-41e6-bab6-2243b1271790,0,male,,0,0,6.95,Third,Queenstown
263b4076-4228-482e-af13-4c4a7dc7fa1a,0,male,,0,0,56.4958,Third,Southampton
d6eb8b53-e578-44d3-bdc6-3e52dfad73e7,1,male,1.0,0,2,37.0042,Second,Cherbourg
06b843fe-4bab-4432-b5ee-4667d700524d,1,male,,0,0,7.75,Third,Queenstown
a67cf024-c984-4ef8-b217-24ee64493c8d,1,female,62.0,0,0,80.0,First,
b6204bf4-b83b-4b72-bae4-65d9384105b3,1,female,15.0,1,0,14.4542,Third,Cherbourg
39bf4aba-25c9-4870-b278-11a30666b58a,1,male,0.83,1,1,18.75,Second,Southampton
5d8feaf8-2c4c-418a-98a6-09ae83ec6229,0,male,,0,0,7.2292,Third,Cherbourg
e8ccb306-b262-41c7-9057-cb58176e0d66,0,male,23.0,0,0,7.8542,Third,Southampton
391f3cce-2fcc-48f7-8174-7b7c8acea0c1,0,male,18.0,0,0,8.3,Third,Southampton
cd31f829-cc5f-4e23-bebc-54dd3c2344d0,1,female,39.0,1,1,83.1583,First,Cherbourg
38cf79d6-d093-4688-aef9-a6ef4a043213,0,male,21.0,0,0,8.6625,Third,Southampton
f0ca6d8b-0b65-4067-a933-eb1398d3f960,0,male,,0,0,8.05,Third,Southampton
c67e0468-2e2f-4f79-b981-4416ba879dcb,1,male,32.0,0,0,56.4958,Third,Southampton
c63a10a0-af08-4398-8f5f-91e28bff251d,1,male,,0,0,29.7,First,Cherbourg
facdac27-1ae8-4189-9266-1ef85a13ccda,0,male,20.0,0,0,7.925,Third,Southampton
aaa0d6f8-0f4f-49ee-a8c0-e80f2c41f52d,0,male,16.0,0,0,10.5,Second,Southampton
327621a9-40f6-476c-820d-edbd18c4da56,1,female,30.0,0,0,31.0,First,Cherbourg
bae475b7-7f39-4011-97c2-9ca5da0a7d2b,0,male,34.5,0,0,6.4375,Third,Cherbourg
65fbb9ba-385b-43ec-a8f1-36b6418f98c3,0,male,17.0,0,0,8.6625,Third,Southampton
4871c143-91e4-43f8-acc4-89b0ac92e74d,0,male,42.0,0,0,7.55,Third,Southampton
575ca34e-314e-44c4-834d-5c5418320f11,0,male,,8,2,69.55,Third,Southampton
9e97f8b4-7e8f-42c2-846e-a1d6644d8775,0,male,35.0,0,0,7.8958,Third,Cherbourg
e169d76e-e65f-43e6-9d47-0cebbd1bec9b,0,male,28.0,0,1,33.0,Second,Southampton
c4eba804-b9ba-4b71-8e81-15a6f400c59f,1,female,,1,0,89.1042,First,Cherbourg
40e24310-bc3a-4a14-bc11-abff1783776b,0,male,4.0,4,2,31.275,Third,Southampton
14bbbc32-c261-4750-af12-70c60e304583,0,male,74.0,0,0,7.775,Third,Southampton
d30abe98-87b9-4280-a3af-0471a2b63a20,0,female,9.0,1,1,15.2458,Third,Cherbourg
0d0d7e34-440a-4544-9986-6725edb768f6,1,female,16.0,0,1,39.4,First,Southampton
1a177d36-7244-4841-bd63-ca796942b1cf,0,female,44.0,1,0,26.0,Second,Southampton
757d22a4-c2d4-4a92-b9fe-ec5f8ff62d82,1,female,18.0,0,1,9.35,Third,Southampton
4348b1e5-34f0-4f04-b862-3db2592cba5e,1,female,45.0,1,1,164.8667,First,Southampton
7e99aed3-d393-44da-b4c1-a33ea1fee2f7,1,male,51.0,0,0,26.55,First,Southampton
f756cce2-658b-4f13-800f-ed63be889a98,1,female,24.0,0,3,19.2583,Third,Cherbourg
ee7ae74b-64a0-403d-ab06-9945968a950e,0,male,,0,0,7.2292,Third,Cherbourg
e06b7627-2dc0-470d-a332-ad2ba45889b3,0,male,41.0,2,0,14.1083,Third,Southampton
1d675019-aba2-485c-995d-11edd4c0309b,0,male,21.0,1,0,11.5,Second,Southampton
f546f252-88e7-433f-b2bb-4777aaef40c8,1,female,48.0,0,0,25.9292,First,Southampton
6c7a7dc4-e45f-4404-a361-4b8639182fee,0,female,,8,2,69.55,Third,Southampton
f33b1e86-e3cc-4c9d-b566-658fc7c54beb,0,male,24.0,0,0,13.0,Second,Southampton
b1aa25dc-b530-4ccf-aadc-fac78ec19605,1,female,42.0,0,0,13.0,Second,Southampton
20997727-bbc5-4782-847d-498f7970f4bd,1,female,27.0,1,0,13.8583,Second,Cherbourg
d2accd5f-fd88-49c5-8a81-2fc2b1ffd588,0,male,31.0,0,0,50.4958,First,Southampton
0e24e1bd-fba0-4b80-8b12-2f5b4a88243b,0,male,,0,0,9.5,Third,Southampton
d93289d9-d92a-4f6f-ad9f-8eaf31a2668c,1,male,4.0,1,1,11.1333,Third,Southampton
11091cf1-3328-49c2-a2d4-b8f50dc72a83,0,male,26.0,0,0,7.8958,Third,Southampton
2606c027-8025-49ef-8b30-2663c7cbe0b2,1,female,47.0,1,1,52.5542,First,Southampton
b9de9cde-ea17-43af-9b57-0cdf2dc2e85a,0,male,33.0,0,0,5.0,First,Southampton
d6a223dc-aeca-448b-b5fe-7277c43b0eed,0,male,47.0,0,0,9.0,Third,Southampton
8a923ee4-3def-4d19-9a3b-73658a216416,1,female,28.0,1,0,24.0,Second,Cherbourg
d54c52c6-3604-433d-a4eb-6977aa3cef49,1,female,15.0,0,0,7.225,Third,Cherbourg
297a9fcb-f68a-4b37-a8fe-3c673bd16f9e,0,male,20.0,0,0,9.8458,Third,Southampton
a49a1495-8bda-4b8a-b55a-977c4e6a7959,0,male,19.0,0,0,7.8958,Third,Southampton
f3ac8c21-380b-4933-813e-4e075546e8e9,0,male,,0,0,7.8958,Third,Southampton
534a6106-c251-48b8-9604-6945329f181a,1,female,56.0,0,1,83.1583,First,Cherbourg
a4bf0b04-d097-4336-9f4e-08b2d4803a92,1,female,25.0,0,1,26.0,Second,Southampton
1493c85f-7eca-4b1c-be99-fa75afc33706,0,male,33.0,0,0,7.8958,Third,Southampton
2c3f6bfe-bf7f-4066-b0db-3609069baae4,0,female,22.0,0,0,10.5167,Third,Southampton
5e9217fa-4e0a-4408-9610-1a30985f1499,0,male,28.0,0,0,10.5,Second,Southampton
de872d75-b41e-47d3-aaa6-254a62973fbf,0,male,25.0,0,0,7.05,Third,Southampton
8a98d598-6b10-45a8-98f5-5283ff8aa317,0,female,39.0,0,5,29.125,Third,Queenstown
79e179d2-8fd2-42e3-8e25-6d1124861a45,0,male,27.0,0,0,13.0,Second,Southampton
a53b93a9-a0fe-4e83-ac58-a74c32825abe,1,female,19.0,0,0,30.0,First,Southampton
c89d25cf-49ac-4aaf-a614-b2cf8754bc13,0,female,,1,2,23.45,Third,Southampton
2094390f-10db-4ca3-9693-ef5795da5446,1,male,26.0,0,0,30.0,First,Cherbourg
b64de32c-dfbc-4e27-a2dc-a2af3e5597c5,0,male,32.0,0,0,7.75,Third,Queenstown
